"","tinh","huyen","year","W_mean_WI","non_w_mean_WI","n"
"2027",54,561,2016,3.09490550798114,3.15763406590333,5
"2028",54,561,2018,NA,2.25007758374388,5
"2029",54,562,2010,2.65020620654616,2.65270032811184,5
"2030",54,562,2012,3.22588662224044,3.21326023536436,5
"2031",54,562,2014,3.54591049118148,3.53962223949724,5
"2032",54,562,2016,3.49772802835014,3.48899022813413,5
"2033",54,562,2018,NA,3.32969880643109,5
"2034",54,563,2010,2.86771916092509,2.8569333382692,5
"2035",54,563,2012,3.43962895718829,3.43385075102374,5
"2036",54,563,2014,3.51468797042178,3.52401747488273,5
"2037",54,563,2016,3.84348170665811,3.83390936704055,5
"2038",54,563,2018,NA,3.48404104320181,5
"2039",54,564,2010,3.26963164293353,3.27022857765615,5
"2040",54,564,2012,3.47247757119048,3.464889400519,5
"2041",54,564,2014,3.49888080536115,3.48495289322871,5
"2042",54,564,2016,3.67890805555488,3.67429291365353,5
"2043",54,564,2018,NA,3.51014669317824,5
"2044",56,568,2010,2.63172229964442,2.63784725242922,5
"2045",56,568,2012,3.49976737946914,3.53584458582793,5
"2046",56,568,2014,3.63650437122024,3.6345093630458,5
"2047",56,568,2016,3.68660522578626,3.70084718242668,5
"2048",56,568,2018,NA,2.96885454472843,5
"2049",56,569,2010,2.5602854691516,2.54778049163109,5
"2050",56,569,2012,3.02248252423641,2.989084550715,5
"2051",56,569,2014,3.30844744210069,3.29067281526144,5
"2052",56,569,2016,3.09965115339672,3.03440685377376,5
"2053",56,569,2018,NA,3.27965387890186,5
"2054",56,570,2010,3.02204508786706,3.01858269127743,5
"2055",56,570,2012,3.83621228349266,3.84419270178089,5
"2056",56,570,2014,3.89801271433141,3.89959135882114,5
"2057",56,570,2016,3.85622202231209,3.85290953526285,5
"2058",56,570,2018,NA,3.4834689819119,5
"2059",56,571,2010,3.44035566831959,3.43860132539493,5
"2060",56,571,2012,3.53626612391543,3.53300286372283,5
"2061",56,571,2014,3.68568381569649,3.6753713652018,5
"2062",56,571,2016,3.51433814311037,3.51105324279467,5
"2063",56,571,2018,NA,3.26058688804249,5
"2064",56,572,2010,2.33848974838636,2.33616403852308,5
"2065",56,572,2012,3.44294560021455,3.44598186540741,5
"2066",56,572,2014,3.631916480915,3.62521057470642,5
"2067",56,572,2016,3.57620458480255,3.57816837096738,5
"2068",56,572,2018,NA,3.3329955073303,5
"2069",56,573,2010,3.05815132506562,3.05815132506562,5
"2070",56,573,2012,2.85825813760267,2.85825813760267,5
"2071",56,573,2014,2.15216189089471,2.15216189089471,5
"2072",56,573,2016,2.10014072596007,2.10014072596007,5
"2073",56,573,2018,NA,1.93004577730304,5
"2074",56,574,2010,3.25008049305491,3.24835839397036,5
"2075",56,574,2012,3.98134161544163,3.99669451084545,5
"2076",56,574,2014,4.05035541217067,4.04779414567253,5
"2077",56,574,2016,3.86692400744477,3.86780954908442,5
"2078",56,574,2018,NA,3.43258196562386,5
"2079",56,575,2010,1.40888777889352,1.40888777889352,5
"2080",56,575,2012,2.33905527944852,2.33905527944852,5
"2081",56,575,2014,2.97115258968559,2.97115258968559,5
"2082",56,575,2016,2.52629525863273,2.52629525863273,5
"2083",56,575,2018,NA,1.75327098600298,5
"2084",58,582,2010,3.09090835524176,3.08815740814515,5
"2085",58,582,2012,3.70850499540767,3.72305833293681,5
"2086",58,582,2014,3.77794487637027,3.77186771145337,5
"2087",58,582,2016,3.74650210237285,3.76321877051931,5
"2088",58,582,2018,NA,3.22416529361628,5
"2089",58,584,2010,1.82266135767859,1.83075199390109,5
"2090",58,584,2012,1.90986378154961,1.88604615821395,5
"2091",58,584,2014,2.10046220856375,2.09560522526554,5
"2092",58,584,2016,1.97204655185764,1.9750263924384,5
"2093",58,584,2018,NA,1.76808903531098,5
"2094",58,585,2010,3.02913626314716,3.02545272812516,5
"2095",58,585,2012,3.70190436078922,3.56698576688389,5
"2096",58,585,2014,3.466976418732,3.4969903068157,5
"2097",58,585,2016,3.28612722079619,3.31660266373444,5
"2098",58,585,2018,NA,2.83388803494848,5
"2099",58,586,2010,2.88142015799904,2.8871390399205,5
"2100",58,586,2012,3.30837683473617,3.28616978284618,5
"2101",58,586,2014,3.3195416063873,3.31348528190021,5
"2102",58,586,2016,3.27550080634742,3.27790512461594,5
"2103",58,586,2018,NA,3.05803570062393,5
"2104",58,587,2010,2.74604645679141,2.73949056819626,5
"2105",58,587,2012,3.49279002623227,3.51969971459439,5
"2106",58,587,2014,3.51192325500039,3.50434319930525,5
"2107",58,587,2016,3.79687656325665,3.79735066526659,5
"2108",58,587,2018,NA,3.45938358464488,5
"2109",58,588,2010,2.19647115858872,2.19677766172822,5
"2110",58,588,2012,2.43812824580907,2.43842194465457,5
"2111",58,588,2014,3.25256252988388,3.25376341676984,5
"2112",58,588,2016,3.22808462381757,3.21949677826693,5
"2113",58,588,2018,NA,2.64507133734251,5
"2114",58,589,2010,2.71592503212033,2.69539778044847,5
"2115",58,589,2012,3.33575151782678,3.14361943542223,5
"2116",58,589,2014,2.92891407932081,2.95533828223181,5
"2117",58,589,2016,3.30042007679855,3.33823999006519,5
"2118",58,589,2018,NA,2.72392869756991,5
"2119",60,593,2010,2.71761184356421,2.71817321895606,5
"2120",60,593,2012,3.72218289579859,3.72551318960548,5
"2121",60,593,2014,3.73456836036152,3.73467131467381,5
"2122",60,593,2016,3.63793905836557,3.64009501124242,5
"2123",60,593,2018,NA,3.0439948203747,5
"2124",60,594,2010,3.31747952827389,3.3218015781466,5
"2125",60,594,2012,3.895905035332,3.89548065648268,5
"2126",60,594,2014,3.61276936026433,3.60057621113144,5
"2127",60,594,2016,3.45765139351676,3.45738533893916,5
"2128",60,594,2018,NA,3.26710737919475,5
"2129",60,595,2010,2.54839623263831,2.54772706463389,5
"2130",60,595,2012,3.32446292405631,3.30471110458363,5
"2131",60,595,2014,3.44394070094708,3.36253542964817,5
"2132",60,595,2016,3.45949028613568,3.42891130181092,5
"2133",60,595,2018,NA,3.37450622126635,5
"2134",60,596,2010,2.97954222439553,2.98762859931914,5
"2135",60,596,2012,3.10205038031628,3.09718591209459,5
"2136",60,596,2014,3.66695244975279,3.64677055527964,5
"2137",60,596,2016,3.6475089464316,3.6307411901075,5
"2138",60,596,2018,NA,3.24745973336959,5
"2139",60,597,2010,2.46650930305686,2.46767076646049,5
"2140",60,597,2012,3.30424647584175,3.34314391164706,5
"2141",60,597,2014,3.49230347855244,3.50267469253323,5
"2142",60,597,2016,3.75069315904576,3.74621094287685,5
"2143",60,597,2018,NA,3.33619741893772,5
"2144",60,598,2010,3.60241903439578,3.60440339927072,5
"2145",60,598,2012,3.61413451080013,3.62045982264125,5
"2146",60,598,2014,3.63039136919196,3.63268827582848,5
"2147",60,598,2016,3.55099942976117,3.54868198391147,5
"2148",60,598,2018,NA,3.34240053311329,5
"2149",60,599,2010,2.57286000719598,2.5734404767463,5
"2150",60,599,2012,3.27276685173091,3.27736739554953,5
"2151",60,599,2014,3.43149169888201,3.4343469235933,5
"2152",60,599,2016,3.54328546223113,3.53789959295985,5
"2153",60,599,2018,NA,3.36942081445999,5
"2154",60,600,2010,3.33342068032547,3.32821651011355,5
"2155",60,600,2012,3.39819799104752,3.33036106519455,5
"2156",60,600,2014,3.25460952918073,3.23998856945157,5
"2157",60,600,2016,3.67220193247763,3.70407935452208,5
"2158",60,600,2018,NA,3.21523666516604,5
"2159",60,601,2010,3.50716488488552,3.50945170038719,5
"2160",60,601,2012,3.75428122370583,3.74696823033488,5
"2161",60,601,2014,3.57122539149049,3.58452400041083,5
"2162",60,601,2016,3.75373331374067,3.75494659961574,5
"2163",60,601,2018,NA,3.49676511337475,5
"2164",60,602,2010,3.01393073307801,3.01393073307801,5
"2165",60,602,2012,3.24093054551569,3.24093054551569,5
"2166",60,602,2014,3.45914222890384,3.45914222890384,5
"2167",60,602,2016,2.81883708194872,2.81883708194872,5
"2168",60,602,2018,NA,3.48946302997777,5
"2169",62,608,2010,3.51021128945736,3.51050888821258,5
"2170",62,608,2012,3.31720523232846,3.33216037770016,5
"2171",62,608,2014,3.2961557308722,3.29984873593088,5
"2172",62,608,2016,3.31672984189434,3.27781307159585,5
"2173",62,608,2018,NA,2.88837603306544,5
"2174",62,610,2010,2.30147665681206,2.29000869776364,5
"2175",62,610,2012,1.91504944164229,1.84604673163061,5
"2176",62,610,2014,2.00547407980538,1.98332071574341,5
"2177",62,610,2016,2.38914787707959,2.37157307587211,5
"2178",62,610,2018,NA,1.61892345166336,5
"2179",62,611,2010,3.46198375320621,3.47570824754072,5
"2180",62,611,2012,3.31470518210674,3.30124950563469,5
"2181",62,611,2014,2.60744022200983,2.6137988163185,5
"2182",62,611,2016,3.65923518280192,3.68481358207396,5
"2183",62,611,2018,NA,2.94724563253557,5
"2184",62,612,2010,2.42570815398574,2.37793020147822,5
"2185",62,612,2012,3.30803811768375,3.23498215083741,5
"2186",62,612,2014,2.54109136271354,2.53933623689863,5
"2187",62,612,2016,2.6368861567095,2.6457701964727,5
"2188",62,612,2018,NA,2.28545418285501,5
"2189",62,613,2010,1.47582980379507,1.49172968392909,5
"2190",62,613,2012,1.42071970486349,1.42183634192498,5
"2191",62,613,2014,1.83299997413595,1.79643704123162,5
"2192",62,613,2016,1.3759095053319,1.37901452850861,5
"2193",62,613,2018,NA,1.03144662156427,5
"2194",62,614,2010,1.97227834258508,1.97227834258508,5
"2195",62,614,2012,3.05698299861944,3.05698299861944,5
"2196",62,614,2014,2.94391891824926,2.94391891824926,5
"2197",62,614,2016,3.27542743779524,3.27542743779524,5
"2198",62,614,2018,NA,2.04409104863202,5
"2199",62,615,2010,2.50166345150153,2.42406550056256,5
"2200",62,615,2012,2.04629900231364,2.09840124933611,5
"2201",62,615,2014,2.67789354334793,2.5477151139425,5
"2202",62,615,2016,3.10195162612566,3.14406710210855,5
"2203",62,615,2018,NA,2.57670415884658,5
"2204",62,616,2010,2.62702677510974,2.62029607234091,5
"2205",62,616,2012,2.36964444622573,2.30513908902129,5
"2206",62,616,2014,2.92207802609752,2.86522967813576,5
"2207",62,616,2016,3.62921682260309,3.58126974444476,5
"2208",62,616,2018,NA,2.41882696055144,5
"2209",62,617,2010,1.50557061716629,1.50144458713702,5
"2210",62,617,2012,1.44298601289433,1.49189273729133,5
"2211",62,617,2014,2.01703808886198,2.03602390854353,5
"2212",62,617,2016,1.45678500481891,1.4885745230851,5
"2213",62,617,2018,NA,1.4031181698524,5
"2214",62,618,2016,1.95076548722724,1.95076548722724,2
"2215",62,618,2018,NA,3.1571509241948,2
"2216",64,622,2010,2.96753792757249,2.98325439286415,5
"2217",64,622,2012,3.46761941867714,3.48390630821607,5
"2218",64,622,2014,3.74928926811542,3.7800841805947,5
"2219",64,622,2016,3.69904093099655,3.69231795723422,5
"2220",64,622,2018,NA,3.48345689984202,5
"2221",64,623,2010,2.94562496464919,2.99682823933417,5
"2222",64,623,2012,3.57937793400723,3.66131839506862,5
"2223",64,623,2014,3.61572770112172,3.61369324654725,5
"2224",64,623,2016,3.81047952028704,3.8475143482688,5
"2225",64,623,2018,NA,3.23667765047776,5
"2226",64,624,2010,3.44438512566522,3.44438512566522,5
"2227",64,624,2012,2.88750784113776,2.88750784113776,5
"2228",64,624,2014,3.52781721792864,3.52781721792864,5
"2229",64,624,2016,3.9578053007986,3.9578053007986,5
"2230",64,624,2018,NA,3.19323417808754,5
"2231",64,625,2010,3.07537002093244,3.07165780380048,5
"2232",64,625,2012,3.12251232837984,3.12248613940988,5
"2233",64,625,2014,2.01409201224677,2.02352047133486,5
"2234",64,625,2016,2.01638145958477,2.0736436735394,5
"2235",64,625,2018,NA,2.77172433473339,5
"2236",64,626,2010,2.39817866516832,2.42289086965164,5
"2237",64,626,2012,3.02425968736939,3.04085209466243,5
"2238",64,626,2014,2.42050258363524,2.49284173961461,5
"2239",64,626,2016,3.38727905655308,3.38030037136667,5
"2240",64,626,2018,NA,2.86674073930011,5
"2241",64,627,2010,2.5286457560625,2.54006698157663,5
"2242",64,627,2012,2.8390652407742,2.87487186499076,5
"2243",64,627,2014,2.90786095164708,2.92831516297558,5
"2244",64,627,2016,3.17843830684916,3.19339632920773,5
"2245",64,627,2018,NA,2.99913396621745,5
"2246",64,628,2010,3.0401711971711,3.03919233644059,5
"2247",64,628,2012,3.58709433002411,3.58446066272048,5
"2248",64,628,2014,3.22649966138336,3.22069250114561,5
"2249",64,628,2016,3.12516403114418,3.18340977547721,5
"2250",64,628,2018,NA,3.1264463193345,5
"2251",64,629,2010,2.14296932144644,2.1383228490553,5
"2252",64,629,2012,2.03054105488382,2.02904713188483,5
"2253",64,629,2014,2.91684986330825,2.9691444899388,5
"2254",64,629,2016,3.07568310539199,3.03170849618737,5
"2255",64,629,2018,NA,2.64715554625988,5
"2256",64,630,2010,1.06939515304347,1.06939515304347,5
"2257",64,630,2012,1.26255070114349,1.26255070114349,5
"2258",64,630,2014,1.12004859848159,1.12004859848159,5
"2259",64,630,2016,1.61851187916007,1.61851187916007,5
"2260",64,630,2018,NA,1.34911010421565,5
"2261",64,631,2010,3.51535175734091,3.51532326837355,5
"2262",64,631,2012,3.58335595996394,3.58310733784498,5
"2263",64,631,2014,2.89355893323781,2.90777169555509,5
"2264",64,631,2016,2.59826802567167,2.70220599215506,5
"2265",64,631,2018,NA,2.8684672707062,5
"2266",64,632,2010,2.45311238881343,2.46299841955391,5
"2267",64,632,2012,2.2399473924347,2.28493558520473,5
"2268",64,632,2014,2.14836586298154,2.17012412756063,5
"2269",64,632,2016,2.01672825314133,2.04333939762388,5
"2270",64,632,2018,NA,2.06814436960402,5
"2271",64,633,2010,2.94754817581287,2.95259089204245,5
"2272",64,633,2012,2.27619598271021,2.40723491680216,5
"2273",64,633,2014,2.50348679062553,2.58916102694899,5
"2274",64,633,2016,2.62919058729446,2.7072526107941,5
"2275",64,633,2018,NA,2.85549561512787,5
"2276",64,634,2010,3.30713005964928,3.30713005964928,5
"2277",64,634,2012,3.63690665730048,3.63690665730048,5
"2278",64,634,2014,4.06678400925117,4.06678400925117,5
"2279",64,634,2016,3.33677052842512,3.33677052842512,5
"2280",64,634,2018,NA,3.60103654173451,5
"2281",64,635,2010,1.84343653030291,1.8404319927402,5
"2282",64,635,2012,1.84510581017517,1.90348204157266,5
"2283",64,635,2014,1.65334974831743,1.69618865195708,5
"2284",64,635,2016,1.54758634170915,1.54647421559384,5
"2285",64,635,2018,NA,3.36869658551613,5
"2286",64,637,2010,2.52305506385836,2.57732435761806,5
"2287",64,637,2012,2.52514516533584,2.59404223030414,5
"2288",64,637,2014,2.64476487414873,2.65497233188147,5
"2289",64,637,2016,2.35854049197659,2.36828727065914,5
"2290",64,637,2018,NA,2.47574482669052,5
"2291",64,638,2010,2.97426663267831,2.93592025894871,5
"2292",64,638,2012,3.40491041678187,3.37073517686662,5
"2293",64,638,2014,3.65123233919117,3.63622654482576,5
"2294",64,638,2016,2.89053758339166,2.94594368172349,5
"2295",64,638,2018,NA,3.0420764590409,5
"2296",64,639,2010,3.50573036252545,3.50193803372446,5
"2297",64,639,2012,3.42885412141095,3.23082098513691,5
"2298",64,639,2014,3.29671097641403,3.30434599119902,5
"2299",64,639,2016,2.52912815184516,2.47423299294703,5
"2300",64,639,2018,NA,2.97981102235454,5
"2301",66,643,2010,2.88407203257724,2.91705914252151,5
"2302",66,643,2012,3.55649679552578,3.62862224293245,5
"2303",66,643,2014,3.55560944304797,3.60373025897704,5
"2304",66,643,2016,3.53098047119636,3.76468440289015,5
"2305",66,643,2018,NA,3.45722438089925,5
"2306",66,644,2010,3.29255297366376,3.28474303153171,5
"2307",66,644,2012,3.82268890745355,3.82856627670512,5
"2308",66,644,2014,3.54099368870072,3.57416514034576,5
"2309",66,644,2016,3.82566673992421,3.80742214643489,5
"2310",66,644,2018,NA,3.04914851812639,5
"2311",66,645,2010,2.35278019660798,2.41014798789476,5
"2312",66,645,2012,2.78287937864665,2.83362555834564,5
"2313",66,645,2014,2.53987603981323,2.64164006172912,5
"2314",66,645,2016,3.12366253853946,3.19009775374584,5
"2315",66,645,2018,NA,2.78196571912427,5
"2316",66,646,2010,2.43650069299915,2.45053068870606,5
"2317",66,646,2012,2.5764777958467,2.60956334633219,5
"2318",66,646,2014,3.07710857495041,3.03049417773687,5
"2319",66,646,2016,3.67510241942192,3.67174859907451,5
"2320",66,646,2018,NA,3.02581502657969,5
"2321",66,647,2010,2.21804630337228,2.21711529860984,5
"2322",66,647,2012,3.71521566893444,3.71223797307772,5
"2323",66,647,2014,3.92203528553088,3.93800845317911,5
"2324",66,647,2016,3.91578868643965,3.91311319205489,5
"2325",66,647,2018,NA,2.98156667265636,5
"2326",66,648,2010,2.49745055701491,2.50719984847741,5
"2327",66,648,2012,3.63893032636496,3.47702000568271,5
"2328",66,648,2014,3.10975619305563,3.11269468421686,5
"2329",66,648,2016,3.0553085505457,3.11566620308303,5
"2330",66,648,2018,NA,3.21566159890404,5
"2331",66,649,2010,1.76688259009416,1.76688259009416,5
"2332",66,649,2012,1.52346813547894,1.52346813547894,5
"2333",66,649,2014,1.527509712873,1.527509712873,5
"2334",66,649,2016,2.00711193491645,2.00711193491645,5
"2335",66,649,2018,NA,2.24121293410354,5
"2336",66,650,2010,2.95667990777671,2.96344276520609,5
"2337",66,650,2012,3.62305152756206,3.51221405941215,5
"2338",66,650,2014,3.82473141246484,3.82904466088801,5
"2339",66,650,2016,3.58280803994589,3.58265209575816,5
"2340",66,650,2018,NA,3.29187538826799,5
"2341",66,651,2010,2.52274672793694,2.53693103872557,5
"2342",66,651,2012,3.09538714098678,3.18374310367277,5
"2343",66,651,2014,3.1671545585332,3.16386323996338,5
"2344",66,651,2016,3.77846338983542,3.76422867885793,5
"2345",66,651,2018,NA,3.52087959799451,5
"2346",66,652,2010,2.992245219188,3.00014882216133,5
"2347",66,652,2012,3.56443165486826,3.60905872203542,5
"2348",66,652,2014,3.78797788215946,3.82108706920371,5
"2349",66,652,2016,3.89376282977875,3.90583912906066,5
"2350",66,652,2018,NA,3.57818942724906,5
"2351",66,653,2010,2.61939084286332,2.6369615872101,5
"2352",66,653,2012,2.56677580567101,2.75081462797567,5
"2353",66,653,2014,2.23222563503772,2.16872846019567,5
"2354",66,653,2016,4.07812192119639,4.04780706840686,5
"2355",66,653,2018,NA,3.37489334192956,5
"2356",66,654,2010,2.4595434032574,2.48232320448764,5
"2357",66,654,2012,3.30149782400312,3.31425782461292,5
"2358",66,654,2014,3.39170991372624,3.36791629843369,5
"2359",66,654,2016,3.21881945165441,3.25771009783242,5
"2360",66,654,2018,NA,3.37416049736238,5
"2361",66,655,2010,3.57764023117798,3.59507080138269,5
"2362",66,655,2012,4.18581070425788,4.1632006882944,5
"2363",66,655,2014,3.42845824025486,3.60692875928189,5
"2364",66,655,2016,3.35447103410949,3.35444645557351,5
"2365",66,655,2018,NA,3.18857669887128,5
"2366",66,656,2010,2.01302790857005,2.02611284055572,5
"2367",66,656,2012,2.48070820236817,2.60724660377153,5
"2368",66,656,2014,1.86025030483343,1.87286190781781,5
"2369",66,656,2016,2.41254508400005,2.42586080190523,5
"2370",66,656,2018,NA,2.43482339215363,5
"2371",66,657,2010,2.51335545786448,2.52114123740446,5
"2372",66,657,2012,2.95193217634995,2.97415403601472,5
"2373",66,657,2014,3.18635393658495,3.20874692619958,5
"2374",66,657,2016,3.40481909970806,3.44735983031648,5
"2375",66,657,2018,NA,3.03977414113051,5
"2376",67,660,2010,2.91296649580644,2.89678885553696,5
"2377",67,660,2012,3.9765208645099,4.00080924853615,5
"2378",67,660,2014,3.60197904327746,3.65039886728412,5
"2379",67,660,2016,3.80304223399665,3.80673526933546,5
"2380",67,660,2018,NA,3.00933090182063,5
"2381",67,661,2010,2.46200031157994,2.43910363749586,5
"2382",67,661,2012,2.62463169053841,2.61199653109693,5
"2383",67,661,2014,2.55428913483464,2.67965958876692,5
"2384",67,661,2016,2.66700137615104,2.75385196968106,5
"2385",67,661,2018,NA,2.80747106986194,5
"2386",67,662,2010,2.92894687883674,2.9026459118222,5
"2387",67,662,2012,3.10918852635483,3.10512669473921,5
"2388",67,662,2014,3.05436474152472,3.00071644687446,5
"2389",67,662,2016,3.21110068790279,3.18965598094128,5
"2390",67,662,2018,NA,3.17712060442112,5
"2391",67,663,2010,3.16223784788541,3.10240134607649,5
"2392",67,663,2012,3.46191743003697,3.46111066556317,5
"2393",67,663,2014,3.37053150441506,3.38260210138978,5
"2394",67,663,2016,3.41814798861866,3.44186967609095,5
"2395",67,663,2018,NA,3.4478670713782,5
"2396",67,664,2010,2.55609059023159,2.54348193716079,5
"2397",67,664,2012,2.9985627625363,2.98092020139146,5
"2398",67,664,2014,2.70526385177596,2.82618811223867,5
"2399",67,664,2016,3.42644653994407,3.42226486763029,5
"2400",67,664,2018,NA,3.35393403327923,5
"2401",67,665,2010,2.79478718896025,2.80238231281144,5
"2402",67,665,2012,3.16799588270217,3.17800457217264,5
"2403",67,665,2014,3.47043661200665,3.38644964319675,5
"2404",67,665,2016,3.81060522986429,3.81493259681006,5
"2405",67,665,2018,NA,3.00593683155054,5
"2406",67,666,2010,3.02474318378073,3.02356557584383,5
"2407",67,666,2012,3.18875074642088,3.17923146290382,5
"2408",67,666,2014,3.5269426210708,3.51167680005026,5
"2409",67,666,2016,3.6423665240101,3.65147492970733,5
"2410",67,666,2018,NA,3.26299339855806,5
"2411",67,667,2010,2.35065017717422,2.35817139677838,5
"2412",67,667,2012,2.79704959520642,2.79158017054882,5
"2413",67,667,2014,2.57562113384558,2.584447658214,5
"2414",67,667,2016,2.60187876671527,2.52438892833865,5
"2415",67,667,2018,NA,2.90580851154278,5
"2416",68,672,2010,3.06101773359884,3.05303103079107,5
"2417",68,672,2012,3.64409536437788,3.64335735859535,5
"2418",68,672,2014,3.62568016983551,3.62373113325113,5
"2419",68,672,2016,3.63507740696148,3.6294673884207,5
"2420",68,672,2018,NA,2.98670068573842,5
"2421",68,673,2010,2.8030660790944,2.79510534973611,5
"2422",68,673,2012,3.43801083117664,3.43017751751569,5
"2423",68,673,2014,3.22080800389818,3.23013249769051,5
"2424",68,673,2016,3.57240119252703,3.58341408043125,5
"2425",68,673,2018,NA,3.27739463559875,5
"2426",68,674,2010,2.76224323047189,2.76224323047189,5
"2427",68,674,2012,3.3815565728181,3.3815565728181,5
"2428",68,674,2014,3.67454516598496,3.67454516598496,5
"2429",68,674,2016,2.87053827392808,2.8680919395691,5
"2430",68,674,2018,NA,2.17168906247123,5
"2431",68,675,2010,2.11745882228153,2.11745882228154,5
"2432",68,675,2012,3.70154687200133,3.70154687200133,5
"2433",68,675,2014,3.76647511768592,3.76647511768592,5
"2434",68,675,2016,3.87170629337166,3.87170629337166,5
"2435",68,675,2018,NA,2.46229379950079,5
"2436",68,676,2010,2.92456959399868,2.92157935265778,5
"2437",68,676,2012,3.80883933484514,3.80398410957037,5
"2438",68,676,2014,3.68760321150943,3.68642955116226,5
"2439",68,676,2016,3.65091560453092,3.65194190816796,5
"2440",68,676,2018,NA,2.94189339614261,5
"2441",68,677,2010,3.26958803829773,3.25662466413493,5
"2442",68,677,2012,3.33277522163036,3.3252511704026,5
"2443",68,677,2014,3.08321317535283,3.0726899194453,5
"2444",68,677,2016,3.11178662953696,3.10359149419342,5
"2445",68,677,2018,NA,2.84008589711771,5
"2446",68,678,2010,2.73669131722171,2.74070269748722,5
"2447",68,678,2012,3.18175394017818,3.18412554574093,5
"2448",68,678,2014,3.34783340692367,3.35355618308165,5
"2449",68,678,2016,3.29759468153628,3.25391107881823,5
"2450",68,678,2018,NA,3.23941982166518,5
"2451",68,679,2010,2.63375652788382,2.62996033807328,5
"2452",68,679,2012,3.37574449449354,3.37146562091255,5
"2453",68,679,2014,3.46264323167151,3.46322605097809,5
"2454",68,679,2016,3.19760189238486,3.18797694091295,5
"2455",68,679,2018,NA,2.96053819584669,5
"2456",68,680,2010,3.05057266768826,3.05540420386142,5
"2457",68,680,2012,2.39250498247629,2.37679878465461,5
"2458",68,680,2014,3.48501209114678,3.48108994509867,5
"2459",68,680,2016,3.476038632295,3.44833658225146,5
"2460",68,680,2018,NA,3.32153425934521,5
"2461",68,681,2010,3.05071342131003,3.06923378668168,5
"2462",68,681,2012,3.60527281039783,3.5958468545776,5
"2463",68,681,2014,3.2817023171773,3.28653815125297,5
"2464",68,681,2016,3.7128490456419,3.69475758328631,5
"2465",68,681,2018,NA,3.19171190042554,5
"2466",68,682,2010,2.62312493851119,2.63548458869502,5
"2467",68,682,2012,2.71173574080755,2.71317297487373,5
"2468",68,682,2014,3.48246444652437,3.47015169242795,5
"2469",68,682,2016,3.40915204445995,3.40630444270922,5
"2470",68,682,2018,NA,3.07916384768979,5
"2471",68,683,2010,2.79435474786564,2.79435474786564,5
"2472",68,683,2012,3.00217142090479,3.00217142090479,5
"2473",68,683,2014,3.12351472416642,3.12351472416642,5
"2474",68,683,2016,4.29465017124987,4.29465017124987,5
"2475",68,683,2018,NA,3.17681123112417,5
"2476",70,688,2010,3.76904864488798,3.77845027400474,5
"2477",70,688,2012,3.52619431446297,3.49468204671058,5
"2478",70,688,2014,3.96371321410761,3.944507216132,5
"2479",70,688,2016,3.944101895693,3.94256532778779,5
"2480",70,688,2018,NA,3.6488096163174,5
"2481",70,689,2010,3.33962959986162,3.3246048303848,5
"2482",70,689,2012,3.80366716253311,3.83565642166733,5
"2483",70,689,2014,3.6951270599165,3.72811609529349,5
"2484",70,689,2016,3.92503998922178,3.93772939845137,5
"2485",70,689,2018,NA,3.56308755640624,5
"2486",70,690,2010,3.02699466253882,3.05792395651408,5
"2487",70,690,2012,3.40760375795451,3.40620032793364,5
"2488",70,690,2014,3.20050349432865,3.24261180423924,5
"2489",70,690,2016,3.89665486002009,3.89965065331994,5
"2490",70,690,2018,NA,3.40260653355835,5
"2491",70,691,2010,3.36158613502604,3.36442618421481,5
"2492",70,691,2012,3.63382199619724,3.61780515268066,5
"2493",70,691,2014,3.75676965790095,3.7687994035292,5
"2494",70,691,2016,3.50464789009714,3.51041008182535,5
"2495",70,691,2018,NA,3.15951118634468,5
"2496",70,692,2010,2.67161865651113,2.65964690975502,5
"2497",70,692,2012,3.46775803611554,3.47231211896874,5
"2498",70,692,2014,3.39858856359299,3.38787664900583,5
"2499",70,692,2016,3.4785102601608,3.46443848741171,5
"2500",70,692,2018,NA,3.27653744819776,5
"2501",70,693,2010,3.08155904259198,3.08034360366404,5
"2502",70,693,2012,3.32892399235397,3.33004084884509,5
"2503",70,693,2014,3.31686449924372,3.32563648200051,5
"2504",70,693,2016,3.34755744531286,3.34696957968646,5
"2505",70,693,2018,NA,3.0447164777448,5
"2506",70,694,2010,2.91576633865556,2.91361103435203,5
"2507",70,694,2012,3.11626312735962,3.10444959424284,5
"2508",70,694,2014,3.11131208504999,3.12138831696732,5
"2509",70,694,2016,3.39880696990518,3.39212496430011,5
"2510",70,694,2018,NA,3.26742366882424,5
"2511",70,695,2010,3.13269776242401,3.16957142990611,5
"2512",70,695,2012,3.52587463683992,3.59672272251147,5
"2513",70,695,2014,3.65768043895721,3.64518493213535,5
"2514",70,695,2016,3.58041585495118,3.548363825456,5
"2515",70,695,2018,NA,3.24225181189764,5
"2516",70,696,2010,2.53894924924864,2.54312554820268,5
"2517",70,696,2012,2.93752983510465,2.76446852530951,5
"2518",70,696,2014,2.89344968861265,2.86406036138911,5
"2519",70,696,2016,3.10418247713521,3.09414710788216,5
"2520",70,696,2018,NA,3.13665508810372,5
"2521",70,697,2010,3.19662227537239,3.19662227537239,5
"2522",70,697,2012,3.75858590027096,3.75858590027096,5
"2523",70,697,2014,3.78937287620436,3.78937287620436,5
"2524",70,697,2016,3.78544743767528,3.78544743767528,5
"2525",70,697,2018,NA,3.59494390011829,5
