,provname,id,distname,year,area,centroid_lon,centroid_lat
307,HaTinh,440.0,DucTho,2010,201780517.6016973,105.60620094169279,18.49522466393557
308,HaTinh,439.0,HuongSon,2010,1095340622.9488063,105.30640235156798,18.478125215304438
309,HaTinh,443.0,CanLoc,2010,300558601.5134508,105.73332644462548,18.440114483489964
310,HaTinh,445.0,ThachHa,2010,245036054.74894196,105.83713647233547,18.32311324425738
311,HaTinh,446.0,CamXuyen,2010,636983743.9635295,106.0057555988317,18.194491989523364
312,HaTinh,444.0,HuongKhe,2010,1257777656.4748259,105.67945383016969,18.177163773831417
313,HaTinh,447.0,KyAnh,2010,758116949.5928264,106.18093199548323,18.064754551155517
314,HaTinh,447.0,KyAnh,2010,278059142.62297684,106.36660462434328,18.03989597135571
315,HaTinh,448.0,LocHa,2010,116940753.42263404,105.86457764545995,18.468642228246694
316,QuangBinh,450.0,DongHoi,2010,155262627.592282,106.57757999994833,17.446632569210202
317,QuangBinh,453.0,TuyenHoa,2010,1127176538.2211747,106.01030823852926,17.910796148396155
318,QuangBinh,452.0,MinhHoa,2010,1382110460.4162087,105.88944535855063,17.758466514153973
319,QuangBinh,454.0,QuangTrach,2010,444081174.2493288,106.37294301981346,17.87495104957373
320,QuangBinh,455.0,BoTrach,2010,2105466146.4815042,106.27711526559993,17.52204648287821
321,QuangBinh,456.0,QuangNinh,2010,1197101801.3596542,106.50126958697032,17.274133888587503
322,QuangBinh,457.0,LeThuy,2010,1399602724.120528,106.70836355204467,17.111845819230023
323,QuangTri,461.0,DongHa,2010,72937781.3702152,107.08837638552738,16.801249621844224
324,QuangTri,462.0,QuangTri,2010,74556508.90383744,107.14486020666222,16.67810137328959
325,QuangTri,464.0,VinhLinh,2010,619245998.1425653,106.9324568680878,17.01523843576948
326,QuangTri,466.0,GioLinh,2010,473694921.5370905,106.98035971766816,16.904118828330017
327,QuangTri,468.0,CamLo,2010,343865029.61823565,106.96354986529089,16.790816090374367
328,QuangTri,469.0,TrieuPhong,2010,353101197.5643183,107.15148877088951,16.776203670960136
329,QuangTri,470.0,HaiLang,2010,424053163.65547585,107.2495356578401,16.674347540858562
330,QuangTri,465.0,HuongHoa,2010,1148082485.6146085,106.67635754573706,16.706811911509636
331,QuangTri,467.0,DaKrong,2010,1102776090.0104625,106.94229974633193,16.570922804252753
332,ThuaThienHue,474.0,Hue,2010,71273440.69382249,107.57545224093914,16.457784051428064
333,ThuaThienHue,476.0,PhongDien,2010,952358786.2321831,107.29660284564328,16.52098386433515
334,ThuaThienHue,477.0,QuangDien,2010,163939512.49599215,107.50104283099688,16.589432536092477
335,ThuaThienHue,480.0,HuongTra,2010,520230634.6889834,107.48146377119882,16.40135549295001
336,ThuaThienHue,478.0,PhuVang,2010,279139772.1965914,107.71707495594698,16.460904375680567
337,ThuaThienHue,479.0,HuongThuy,2010,455470956.8375938,107.61864154442671,16.313141847694496
338,ThuaThienHue,482.0,PhuLoc,2010,712137236.4150268,107.88363615344883,16.27451685277733
339,ThuaThienHue,481.0,ALuoi,2010,1226221662.2746303,107.29830049124715,16.235919489103633
340,ThuaThienHue,483.0,NamDong,2010,647998534.0952117,107.68575757326182,16.12067943151947
341,DaNang,492.0,HaiChau,2010,22184639.063336033,108.2128444482921,16.052263080867206
342,DaNang,491.0,ThanhKhe,2010,9437764.455916448,108.19286563602245,16.06204227992819
343,DaNang,493.0,SonTra,2010,59083226.60481701,108.26360910715445,16.113153202986986
344,DaNang,494.0,NguHanhSon,2010,39633523.914990984,108.24952966203297,15.997917177949622
345,DaNang,490.0,LienChieu,2010,80526680.5974426,108.13341438202151,16.121272938168595
346,DaNang,497.0,HoaVang,2010,738876778.4547086,108.01535047288152,16.065570184973463
347,DaNang,495.0,CamLe,2010,32825488.544978265,108.19668757849136,16.014846452696222
348,QuangNam,502.0,TamKy,2010,94402399.69633637,108.49447302163514,15.587114036334633
349,QuangNam,503.0,HoiAn,2010,47949701.68826784,108.33850201859018,15.884729938838264
350,QuangNam,505.0,DongGiang,2010,823384702.6031041,107.76473771672096,15.928270051999142
351,QuangNam,506.0,DaiLoc,2010,579868886.9637535,107.97426925026026,15.842973039143834
352,QuangNam,507.0,DienBan,2010,217546912.7214691,108.22334521612989,15.90215065963727
353,QuangNam,508.0,DuyXuyen,2010,311024917.37794745,108.20218224991308,15.799967151316267
354,QuangNam,513.0,ThangBinh,2010,411786732.0535598,108.37343180186885,15.69088671557884
355,QuangNam,509.0,QueSon,2010,258341472.69479698,108.24341308531892,15.713359938521656
356,QuangNam,512.0,HiepDuc,2010,497698853.48459303,108.09575424660011,15.534382829434938
357,QuangNam,514.0,TienPhuoc,2010,454289204.2189851,108.26905812344576,15.477262588041675
358,QuangNam,511.0,PhuocSon,2010,1155555635.5542185,107.83739992946948,15.399481128027919
359,QuangNam,517.0,NuiThanh,2010,555195724.4137858,108.56889504662286,15.433826451359998
360,QuangNam,515.0,BacTraMy,2010,847164361.3149838,108.2093393960837,15.309666677610965
361,QuangNam,518.0,PhuNinh,2010,256089652.17772317,108.41320312153906,15.521030928293326
362,QuangNam,519.0,NongSon,2010,472098516.48028594,107.98763028757392,15.662427039393927
363,QuangNgai,522.0,QuangNgai,2010,156267893.09508228,108.84196681141056,15.154796816488602
364,QuangNgai,536.0,LySon,2010,8835075.163952583,109.11783218598846,15.381932088225005
365,QuangNgai,524.0,BinhSon,2010,21172.172227995736,108.95357266047642,15.193154869839162
366,QuangNgai,525.0,TraBong,2010,423143899.52569467,108.50620693645695,15.237307178884109
367,QuangNgai,527.0,SonTinh,2010,242330451.94935307,108.70373591854741,15.196114503444331
368,QuangNgai,530.0,SonTay,2010,381985414.07873714,108.35707511161054,14.970261179387776
369,QuangNgai,529.0,SonHa,2010,755858033.9700624,108.52032452010866,14.98443096359571
370,QuangNgai,528.0,TuNghia,2010,208238094.77001807,108.74160815960732,15.093736921710718
371,QuangNgai,532.0,NghiaHanh,2010,235463445.93796194,108.77556870875982,14.9807216757297
372,QuangNgai,533.0,MoDuc,2010,215191172.7188768,108.87965616756846,14.959943583026405
373,QuangNgai,534.0,DucPho,2010,375905383.5520745,108.96146423903122,14.780522009403994
374,QuangNgai,535.0,BaTo,2010,1138549696.366849,108.6955294949445,14.726816165051453
375,BinhDinh,540.0,QuiNhon,2010,4608.692568327759,109.23953333408257,13.66813333375809
376,BinhDinh,542.0,AnLao,2010,694466811.5986496,108.79791083551841,14.553129611234773
377,BinhDinh,543.0,HoaiNhon,2010,421409825.1412438,109.02485269676288,14.507719934435231
378,BinhDinh,544.0,HoaiAn,2010,750419980.8184023,108.89728702708366,14.34609151130813
379,BinhDinh,545.0,PhuMy,2010,554692326.5759516,109.08683896071858,14.226805140913319
380,BinhDinh,546.0,VinhThanh,2010,717547408.1785387,108.74367353939378,14.228436351860815
381,BinhDinh,548.0,PhuCat,2010,680976775.1866679,109.07746845574349,14.052818583139118
382,BinhDinh,547.0,TaySon,2010,693603943.5804623,108.88306806470679,13.933404088200225
383,BinhDinh,549.0,AnNhon,2010,244941021.88924533,109.06169897034042,13.870315361680804
384,BinhDinh,550.0,TuyPhuoc,2010,219780167.42511612,109.16154200429781,13.84417046789847
385,PhuYen,555.0,TuyHoa,2010,111600816.8761493,109.27400883653695,13.113465094726525
386,PhuYen,558.0,DongXuan,2010,1038027562.0022823,108.96722811868268,13.43033720312065
387,PhuYen,557.0,SongCau,2010,179.65130486027977,109.2856000000453,13.532000000019064
388,PhuYen,559.0,TuyAn,2010,406391907.07627386,109.20983855524317,13.257643375045605
389,PhuYen,560.0,SonHoa,2010,936466093.2389653,108.9549182455317,13.171220407178435
390,PhuYen,563.0,PhuHoa,2010,254576510.89270627,109.17959883077361,13.068346771581316
391,PhuYen,562.0,TayHoa,2010,628935450.3100128,109.16562821358953,12.917737238894857
392,PhuYen,564.0,DongHoa,2010,720.5615470446317,109.39166666666218,12.824933333350423
393,KhanhHoa,564.0,DongHoa,2010,,,
394,PhuYen,561.0,SongHinh,2010,895583330.2002769,108.90866354244277,12.922375739950377
395,KhanhHoa,568.0,NhaTrang,2010,215884491.10134003,109.16908620983794,12.262731546874235
396,KhanhHoa,569.0,CamRanh,2010,43531.24736823743,109.22422963933764,11.770079411881587
397,KhanhHoa,571.0,VanNinh,2010,3125.3506821029814,109.46069999974974,12.565133333507283
398,KhanhHoa,572.0,NinhHoa,2010,65090.73985286864,109.21805228354995,12.385497998730024
399,KhanhHoa,574.0,DienKhanh,2010,343605983.1161848,109.03884501413016,12.275080554197704
400,KhanhHoa,573.0,KhanhVinh,2010,1166920914.00029,108.84097892530966,12.312331793792133
401,KhanhHoa,575.0,KhanhSon,2010,339859418.08943546,108.9044898886796,12.030286199430632
402,KhanhHoa,570.0,CamLam,2010,560589484.1028999,109.08063910453602,12.080860270181415
403,KonTum,608.0,KonTum,2010,429243640.3986183,107.97510760471087,14.342080679862088
404,KonTum,610.0,DakGlei,2010,1494555659.637952,107.7242728279424,15.091968102336384
405,KonTum,611.0,NgocHoi,2010,834516432.1336583,107.64453471396364,14.721548226192281
406,KonTum,612.0,DakTo,2010,509583850.16554874,107.81696899954008,14.693172960943919
407,KonTum,614.0,KonRay,2010,917760315.6189252,108.18787705664357,14.542166542673254
408,KonTum,613.0,KonPlong,2010,1375070249.3630383,108.31561815063951,14.767620036171776
409,KonTum,615.0,DakHa,2010,846102308.9475961,107.99228512843665,14.601862982076605
410,KonTum,616.0,SaThay,2010,1232857860.922119,107.70980520744982,14.401328386356955
411,GiaLai,622.0,Pleiku,2010,261305406.5884468,107.99244617016079,13.951483502122558
412,GiaLai,625.0,KBang,2010,1838317361.4584532,108.50080104124831,14.306517430794846
413,GiaLai,626.0,DakDoa,2010,987139940.5937706,108.173178476732,14.088764633026168
414,GiaLai,629.0,MangYang,2010,1127957751.427181,108.30847209173008,13.948612016077837
415,GiaLai,627.0,ChuPah,2010,981101454.6573738,107.95469953465157,14.193027775321589
416,GiaLai,628.0,IaGrai,2010,1121687689.0480049,107.7250533224466,13.976258575293194
417,GiaLai,623.0,AnKhe,2010,199886792.59461844,108.69567093935464,14.014905171157903
418,GiaLai,634.0,DakPo,2010,503475642.41884094,108.60199698207528,13.929266537030209
419,GiaLai,630.0,KongChro,2010,1444897295.8174913,108.59073921244352,13.745244676576931
420,GiaLai,631.0,DucCo,2010,719426085.8103293,107.65686493396666,13.78128545991364
421,GiaLai,632.0,ChuProng,2010,1702193606.4726157,107.81096329856341,13.59595785328157
422,GiaLai,633.0,ChuSe,2010,644772710.8672293,108.12054851575402,13.70695982357498
423,GiaLai,639.0,ChuPuh,2010,720207534.7269434,108.0738164730243,13.498182877054347
424,GiaLai,635.0,IaPa,2010,868009197.9659508,108.52476116298948,13.531470349065675
425,GiaLai,638.0,PhuThien,2010,504627012.1818249,108.31263142098122,13.495155306590101
426,GiaLai,624.0,AyunPa,2010,287312868.8439179,108.41535603432946,13.331233859893654
427,GiaLai,637.0,KrongPa,2010,1623513847.052601,108.65632056594919,13.233183804647643
428,DakLak,643.0,BuonMaThuot,2010,379134148.12776613,108.02921932439943,12.658041965336729
429,DakLak,645.0,EaH'leo,2010,1340353226.2286482,108.17543743761496,13.24117975053202
430,DakLak,646.0,EaSup,2010,1767504882.6148067,107.79770083557978,13.187808238524953
431,DakLak,650.0,KrongNang,2010,610004937.5400819,108.39350752556878,13.01679218359956
432,DakLak,649.0,KrongBuk,2010,358161468.8322909,108.20427462133222,13.027537162718652
433,DakLak,644.0,BuonHo,2010,283704787.16083044,108.2794692077283,12.849193766376942
434,DakLak,647.0,BuonDon,2010,1406949824.2307706,107.72896850052389,12.901925625841647
435,DakLak,648.0,CuM'gar,2010,824558900.553415,108.07297006512655,12.885094875643736
436,DakLak,651.0,EaKar,2010,1037083355.2202724,108.55841663795995,12.804291290662611
437,DakLak,652.0,M'Drak,2010,1245576933.146177,108.78612523642671,12.717154821570563
438,DakLak,654.0,KrongPac,2010,627407441.1218387,108.34488295348758,12.689318028442623
439,DakLak,655.0,KrongANa,2010,356519761.72281873,108.0440771520001,12.4903297247263
440,DakLak,657.0,CuKuin,2010,288657177.5775667,108.17804931540849,12.587950620386918
441,DakLak,653.0,KrongBong,2010,1258442287.38432,108.50020876177632,12.468825726385365
442,DakLak,656.0,Lak,2010,1257903258.5867171,108.21623363621258,12.329561757320464
443,DakNong,660.0,GiaNghia,2010,282470446.2194035,107.69581923984687,12.006651426024174
444,DakNong,661.0,DakGlong,2010,1450553456.571573,107.90554526191782,12.033084704783086
445,DakNong,662.0,CuJut,2010,721410676.881522,107.75989706055017,12.692556546280278
446,DakNong,664.0,KrongNo,2010,817697258.0490818,107.87589469309617,12.36459444989565
447,DakNong,663.0,DakMil,2010,682219444.3345226,107.66944486439337,12.516463553922687
448,DakNong,665.0,DakSong,2010,805918139.528906,107.62769106752123,12.232468664313135
449,DakNong,667.0,TuyDuc,2010,1122812833.1630235,107.37735779054394,12.141097592540241
450,DakNong,666.0,DakR'Lap,2010,636367281.8516004,107.5160157509074,11.904614681849953
451,LamDong,672.0,DaLat,2010,394111529.9233529,108.46366031587257,11.92092038259379
452,LamDong,673.0,BaoLoc,2010,233462059.73536062,107.79156337164851,11.535590655131875
453,LamDong,675.0,LacDuong,2010,1308811941.2736657,108.52768565849074,12.128234369204907
454,LamDong,677.0,DonDuong,2010,612921659.7632601,108.56266420149363,11.76884491323528
455,LamDong,678.0,DucTrong,2010,906076287.4310508,108.38621812092497,11.651414691026858
456,LamDong,676.0,LamHa,2010,941157771.6893308,108.20026242693856,11.827271754819332
457,LamDong,674.0,DamRong,2010,865464244.617048,108.17136334264474,12.0675371556149
458,LamDong,680.0,BaoLam,2010,1466113306.1012049,107.75941760379274,11.68653915163155
459,LamDong,679.0,DiLinh,2010,1618934065.5726857,108.07776959735762,11.502328670948872
460,LamDong,681.0,DaHuoai,2010,495634520.7784996,107.63537006437639,11.430375789098878
461,LamDong,682.0,DaTeh,2010,527845929.26195014,107.5291479542264,11.580597104784363
462,LamDong,683.0,CatTien,2010,427690185.67265415,107.38067764292525,11.669895338510173
463,HoChiMinh,760.0,1,2010,,,
464,HoChiMinh,769.0,2,2010,,,
465,HoChiMinh,770.0,3,2010,,,
466,HoChiMinh,773.0,4,2010,,,
467,HoChiMinh,774.0,5,2010,,,
468,HoChiMinh,775.0,6,2010,,,
469,HoChiMinh,778.0,7,2010,,,
470,HoChiMinh,776.0,8,2010,,,
471,HoChiMinh,763.0,9,2010,,,
472,HoChiMinh,771.0,10,2010,,,
473,HoChiMinh,772.0,11,2010,,,
474,HoChiMinh,761.0,12,2010,,,
475,HoChiMinh,764.0,GoVap,2010,19673073.111592203,106.66728953838711,10.838305871198846
476,HoChiMinh,766.0,TanBinh,2010,22253395.90341182,106.65235911507847,10.808976781093277
477,HoChiMinh,767.0,TanPhu,2010,16259613.696050107,106.62685845661782,10.792438779471063
478,HoChiMinh,765.0,BinhThanh,2010,20697406.111124367,106.71598932935997,10.811834854453892
479,HoChiMinh,768.0,PhuNhuan,2010,4993874.576732936,106.67813080362234,10.800423835376474
480,HoChiMinh,762.0,ThuDuc,2010,47962117.4890833,106.74521539359701,10.85560856226866
481,HoChiMinh,783.0,CuChi,2010,434975538.857022,106.51070701787617,11.009724564917907
482,HoChiMinh,784.0,HocMon,2010,108825750.9758331,106.58977306703888,10.885691394808656
483,HoChiMinh,777.0,BinhTan,2010,52417739.33194948,106.59747955184042,10.764571729738888
484,HoChiMinh,785.0,BinhChanh,2010,251980340.30439287,106.57572555637782,10.733715781754174
485,HoChiMinh,786.0,NhaBe,2010,100621625.22449315,106.73045195853413,10.654160789150197
486,HoChiMinh,787.0,CanGio,2010,718414685.081495,106.87456557262655,10.510557805903112
487,NinhThuan,582.0,PhanRang-ThapCham,2010,78533339.65450896,108.97655197052728,11.599591911884332
488,NinhThuan,585.0,NinhSon,2010,773950738.5991488,108.72958142419027,11.703117294009836
489,NinhThuan,584.0,BacAi,2010,1030258642.7775941,108.84740012953465,11.90299529559731
490,NinhThuan,586.0,NinhHai,2010,69871.34334199016,109.14574551496197,11.580619687792712
491,NinhThuan,588.0,ThuanBac,2010,317694436.82405126,109.07049083957395,11.744013986550122
492,NinhThuan,587.0,NinhPhuoc,2010,342960237.1395468,108.87466264137403,11.565227885013046
493,NinhThuan,589.0,ThuanNam,2010,564847981.3909972,108.86192563423677,11.441806005137074
494,BinhThuan,589.0,ThuanNam,2010,,,
495,BinhPhuoc,689.0,DongXoai,2010,167531910.20637545,106.84710194043427,11.519678080183384
496,BinhPhuoc,695.0,DongPhu,2010,938162167.5552832,106.95528371098257,11.497387790329643
497,BinhPhuoc,688.0,PhuocLong,2010,123804378.2103212,106.99672711620805,11.824562202706451
498,BinhPhuoc,691.0,BuGiaMap,2010,1067029515.5962011,107.04703242806505,12.024316569935023
499,BinhPhuoc,692.0,LocNinh,2010,853005448.8400643,106.57244890420974,11.846657859378652
500,BinhPhuoc,693.0,BuDop,2010,376511505.02298635,106.82155897327131,11.993093560024299
501,BinhPhuoc,696.0,BuDang,2010,1495399081.5126357,107.21831984242732,11.782745385829715
502,BinhPhuoc,690.0,BinhLong,2010,127019218.80666526,106.58538023286049,11.683648085274168
503,BinhPhuoc,694.0,HonQuan,2010,667573984.3329016,106.61236537249196,11.618743554805214
504,BinhPhuoc,697.0,ChonThanh,2010,385672121.928118,106.665335205385,11.46943644569487
505,TayNinh,703.0,TayNinh,2010,139910110.5605216,106.12668809934753,11.368831966602608
506,TayNinh,705.0,TanBien,2010,856830016.1569957,105.99968589110901,11.578061061751562
507,TayNinh,706.0,TanChau,2010,1103375006.72377,106.27297587918474,11.577615171004464
508,TayNinh,707.0,DuongMinhChau,2010,434138364.92267144,106.26375860042016,11.32728262081053
509,TayNinh,708.0,ChauThanh,2010,579962780.7169137,105.99079453646073,11.312694277651582
510,TayNinh,709.0,HoaThanh,2010,83670890.66298205,106.14770571221695,11.26185595364575
511,TayNinh,711.0,BenCau,2010,236987146.98298165,106.13861694675347,11.129852293006923
512,TayNinh,710.0,GoDau,2010,259939346.20621097,106.25741418231283,11.158558852906006
513,TayNinh,712.0,TrangBang,2010,338634496.98334086,106.33727380166478,11.079347987131365
514,BinhDuong,718.0,ThuDauMot,2010,118576635.56839414,106.66454543967377,11.021634250232085
515,BinhDuong,720.0,DauTieng,2010,721024162.0294611,106.45433579812205,11.327379033552402
516,BinhDuong,721.0,BenCat,2010,234212140.31691492,106.60727960360833,11.115137557773716
517,BinhDuong,722.0,PhuGiao,2010,545842140.780104,106.78741418387551,11.315026993047649
518,BinhDuong,723.0,TanUyen,2010,191916657.08767277,106.75220299359655,11.063128069847641
519,BinhDuong,725.0,ThuanAn,2010,83762938.82375206,106.71020185280717,10.935453615722944
520,DongNai,725.0,ThuanAn,2010,,,
521,BinhDuong,724.0,DiAn,2010,59949447.61151661,106.77622153898602,10.908011004919127
522,DongNai,731.0,BienHoa,2010,262591195.02369934,106.88098456964221,10.91794893302464
523,DongNai,734.0,TanPhu,2010,775192387.6605262,107.37880931665427,11.39696118036691
524,DongNai,736.0,DinhQuan,2010,972665488.7014391,107.28819130368687,11.198664412441913
525,DongNai,735.0,VinhCuu,2010,1090048781.8947046,107.05001758139538,11.238551367841325
526,DongNai,738.0,ThongNhat,2010,246743239.99236503,107.15491469320632,10.99011160200656
527,DongNai,737.0,TrangBom,2010,329510603.21474224,107.03513672669435,10.969334094103797
528,DongNai,739.0,CamMy,2010,466216837.8208776,107.25386118739938,10.801219140410527
